pid;latitude;longitude;height
760;50.32075158;19.12435181;253.6073821
761;50.32080165;19.12394701;257.279173
762;50.32079669;19.12398751;254.0023046
763;50.32099361;19.12239647;260.4581221
764;50.32101124;19.12225353;264.3669189
765;50.32101437;19.12222849;262.7664511
766;50.32101889;19.12219195;263.0882375
767;50.321052;19.12192418;265.9039953
768;50.32107099;19.12177056;267.5412647
769;50.32107842;19.12171055;267.575407
770;50.32107939;19.12170288;266.5481197
771;50.32109013;19.12161613;266.4464665
772;50.32112095;19.12136752;264.2114541
773;50.32113368;19.12126467;264.862164
774;50.32116607;19.12100191;272.9865353
775;50.32116658;19.12099819;270.38982
776;50.32117183;19.12095565;270.9925387
777;50.3211804;19.12088639;271.4589528
778;50.32118327;19.12086349;269.7587038
779;50.32119338;19.12078187;269.4171299
780;50.32119098;19.12080155;267.1117096
781;50.32120959;19.12065066;271.3940564
782;50.32122333;19.12053956;272.4306314
783;50.3212279;19.1205028;271.3781884
784;50.32123053;19.12048161;270.9830938
785;50.32123602;19.12043734;270.281444
786;50.32132622;19.11970811;275.2760762
787;50.32132626;19.11970796;273.8975551
788;50.32133933;19.11960205;276.077678
789;50.32138468;19.11923568;276.5803661
790;50.32138704;19.11921714;273.2906417
791;50.32138486;19.11923506;271.0673407
792;50.32141688;19.11897529;279.0564408
793;50.32142405;19.11891733;278.9952348
794;50.32142674;19.11889565;278.6234458
795;50.32142922;19.11887589;276.7761985
796;50.32145484;19.11866819;282.3308983
797;50.32146227;19.11860795;283.7621888
798;50.32147624;19.11849473;286.2854072
799;50.3214806;19.11845992;283.7564456
