pid,longitude,latitude,height
366IZ2Qhq8,17.298461,50.441802,196.5
366IZ2RWzB,17.29852,50.441412,196.9
366IZ2Ro2C,17.298454,50.441293,200.9
366IZ2S55E,17.298452,50.441165,199.3
366IZ2S55F,17.298418,50.441169,198.1
366IZ2S55J,17.29823,50.441193,195.6
366IZ2S55K,17.298123,50.441206,197.6
366IZ2V6cf,17.297741,50.43985,198.5
366IZ2Veic,17.298153,50.439543,195.8
366IZ2YPCp,17.298234,50.438256,194.0
366IZ2YgFq,17.298199,50.438132,196.6
366IZ2f0Qe,17.285663,50.436766,200.3
366IZ2f0Qi,17.285483,50.436788,197.4
366IZ2fHTg,17.285711,50.436632,196.4
366IZ2gem4,17.273348,50.437541,196.8
366IZ2gem5,17.273283,50.437549,196.9
366IZ2gemE,17.272779,50.437612,195.0
366IZ2gvp7,17.273236,50.437428,197.3
366IZ2gvp9,17.273301,50.43742,188.9
366IZ2gvpA,17.273121,50.437442,194.3
366IZ2gvpD,17.272954,50.437463,193.6
366IZ2hCs9,17.273227,50.437301,196.0
366IZ2hCsC,17.273084,50.437319,194.2
366IZ2hCsD,17.272936,50.437337,198.2
366IZ2hCsF,17.272901,50.437342,194.2
366IZ2hTuZ,17.275523,50.436886,194.9
366IZ2hTvE,17.272967,50.437206,197.8
366IZ2hTvF,17.272887,50.437216,198.7
366IZ2hTvL,17.27257,50.437255,196.5
366IZ2hTvM,17.272564,50.437256,194.0
366IZ2hkud,17.286598,50.435372,198.4
366IZ2hkyH,17.272877,50.437089,197.3
366IZ2hkyN,17.27255,50.43713,195.7
366IZ2hkyO,17.272534,50.437132,193.6
366IZ2hkyQ,17.272434,50.437145,192.7
366IZ2i1xg,17.286596,50.435244,194.0
366IZ2iJ0f,17.286586,50.435118,201.0
366IZ2iJ0g,17.286572,50.43512,198.9
366IZ2iJ0h,17.286494,50.435129,199.7
366IZ2iJ4T,17.272397,50.436894,193.6
366IZ2ia3h,17.286638,50.434984,196.9
366IZ2ia3i,17.286546,50.434995,198.3
366IZ2ir6j,17.286608,50.43486,196.6
366IZ2ir6k,17.286558,50.434866,196.1
366IZ2j89k,17.2866,50.434733,197.9
366IZ2j89l,17.28652,50.434743,198.8
366IZ2jPCo,17.286476,50.434621,196.3
